Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,label,processed
USER Pertamina rugi\nBPJS rugi\nGaruda rugi\nPLN rugi\nMayoritas BUMN rugi\nJalan tol pada ambruk\nBensin mahal\nListrik mahal\nPajak mencekik\nTelor mahal\nDaging mahal\nBeras impor\nGaram Impor\nCangkul impor\nTKA asing merajalela\n\nPRESTAS,0,0,0,0,0,0,0,0,0,0,0,0,Normal,pertamina rugi bpjs rugi garuda rugi usaha listrik negara rugi mayoritas badan usaha milik negara rugi jalan tol ambruk bensin mahal listrik mahal pajak cekik telur mahal daging mahal beras impor garam impor cangkul impor tenaga kerja asing asing rajalela prestasi
"Zaman SBY Biaya Makan Sekeluarga dalam Sehari Cukup Rp 50.000. Zaman Sekarang Rp 120.000 sd Rp 150.000 Baru Cukup. Gaji PNS Sudah 4 Tahun Tidak Naik.; Kasihan Nasib Rakyat yg Gajinya Rata2 Dua Juta sd 3 Juta. ; Mumet Mereka.; Mungkin Mrk Berdoa:""Oh, Lamany",0,0,0,0,0,0,0,0,0,0,0,0,Normal,zaman susilo bambang yudhoyono biaya makan keluarga hari rupiah zaman rupiah sekolah dasar rupiah gaji pegawai negeri sipil kasihan nasib rakyat gaji juta sekolah dasar juta mumet doa
RT USER: USER USER Dasar..kunyuk nih nyariduit..modal nipu..bangsat Abu..',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,dasar kunyuk cari duit modal tipu bangsat abu
USER USER USER Masak imej TKI selalu seperti itu. Diaspora kita dahsyat2 lho....',0,0,0,0,0,0,0,0,0,0,0,0,Normal,masak citra tenaga kerja indonesia diaspora dahsyat lo
"Bajingan...bangsat... lo bukan siapa-siapa, kok sombong banget!!!!'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,bajing bangsat sombong banget
"Mantan itu perlu di kasi bunga biar lebih so sweet dikit, bunga bangke maksudnya :|'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,mantan kasih bunga biar sok sweet bunga bangkai maksud
Allah boleh buat kedudukan kau dari setinggi langit sehingga sehina longkang busuk yang dipandang jijik oleh semua orang',0,0,0,0,0,0,0,0,0,0,0,0,Normal,allah duduk langit hina longkang busuk pandang jijik orang
USER brengsek lu gua tak mau di sontot sama sofil',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,berengsek gue sontot mesofil
USER USER USER Wajah anak lo Kliatan Bgt ya!! Penuh dendam dan kebencian! Pasti anak anak lo makan dari hasil uang haram. Bapaknya kayak lo!! Banci dan rumpi!!! Lo ngatain gue makan tai?? Nah lo dan istri serta anak anak dan ortu lo makan bangke uang haram,1,1,0,1,0,0,0,1,0,0,1,0,Hate Speech,wajah anak banget penuh dendam benci anak anak makan hasil uang haram bapak kayak banci rumpi maki gue makan tai istri anak anak orang tua makan bangkai uang haram
"Semakin kagum dg Gubernur rasa Presiden ini...luarr biasa smart,brilian,lugas,tegas...dan ga perlu pura2 nge-tes staff nya.",0,0,0,0,0,0,0,0,0,0,0,0,Normal,kagum gubernur presiden pintar brilian lugas pura nge tes staf nya
RT USER: USER Apa ga bosen bergaya monoton dr tahun atu sampe 2018 kok gaya jualan CITRA dgn pasang wajah melas terus rakyat sj\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0,Normal,bosan gaya monoton gaya jual citra pasang wajah melas rakyat
Tiga kali berturut-turut tdk melaksanakan shalatjumat sudah termasuk golongan org kafir.\n#KemuliaanHariJumat',0,0,0,0,0,0,0,0,0,0,0,0,Normal,kali laksana salat jumat golong orang kafir
"..apalagi disela2 meja atau lemari tempat nyelempit begitu juga hrs berkali2 disapu, biar ga buat tempat bernaung kecoa atau dibuat tempat eek cicak :('",0,0,0,0,0,0,0,0,0,0,0,0,Normal,sela meja lemari lempit kali sapu biar naung kecoa tai cicak
USER USER Tmbh songong aja di bencong halu...g usah di beritain opo min...',1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,songong bencong halu berita min
USER woi elah ngakak terus sih anjir hari ini WKKW',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,woi alah tertawa anjir wkwk
dekalarasi pilkada 2018 aman dan anti hoax karyawan bank BRI jabon,0,0,0,0,0,0,0,0,0,0,0,0,Normal,deklarasi pilih kepala daerah aman anti hoaks karyawan bank bank rakyat indonesia jabon
Gak cuma 2 anak Papua yg digendong tapi 8000 rebu anak Papua dijadikan anak asuh USER. ð???ð???ð???ð??? ; ;,0,0,0,0,0,0,0,0,0,0,0,0,Normal,anak papua gendong rebu anak papua jadi anak asuh
"USER USER Jadi ingat Tanah Abang, Trotoar dan Sampah...'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tanah abang trotoar sampah
Pengusaha Media Sosial Harus Dipastikan Kenetralannya dalam Pilkada dan Pilpres,0,0,0,0,0,0,0,0,0,0,0,0,Normal,usaha media sosial netral pilih kepala daerah pilih presiden
"USER dengar kabar, Newmont NTB dilacurkan ke Cina ?\nApakah itu benar ??'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,dengar kabar newmont ntb lacur cina
"Personil Provost Polsek Pringsewu Kota Bripka Viktor I., Patroli Keamanan Objek vital di jalan kesehatan dan menyampaikan pesan Kamtibmas kepada petugas parkir Kopdit Gentiaras Pringsewu",0,0,0,0,0,0,0,0,0,0,0,0,Normal,personil provost polisi sektor pringsewu kota brigadir polisi kepala viktor patroli aman objek vital jalan sehat pesan aman dan tertib masyarakat tugas parkir koperasi kredit gentiaras pringsewu
Siapa bilang ekonomi Indonesia baik-baik saja ???,0,0,0,0,0,0,0,0,0,0,0,0,Normal,bilang ekonomi indonesia
"USER Gua prnh ni jaman SMA, ketinggalan bis sekolah jadi naik bis umum, trus posisi gua berdiri dr pertama naik ampe turun. Pas lagi berdiri pantat gua di toel2in anjiiiing. Karna gua gak lemah lembut kaya elu, itu tangannya diem2 lgsg gua cengk",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,gue jaman tinggal bis sekolah bis posisi gue diri turun pas diri pantat gue toelin anjiiiing gue lemah lembut kayak tangan diam langsung gue cengk
USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,sembunyi setan mending main bareng sudoku
USER Jonru ini di lindungi sama kelompok prabowo subianto cs polisi aja gk berani menghukum orang ini dan bebas pergi kmna mna,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,jonru lindung kelompok prabowo subianto rekan polisi berani hukum orang bebas pergi mana
"Karna kondisi udah malem gw udah letih. Kalo capek mood juga gak keruan kan. Gw jadi merasa tertantang. Abangnya udah mayan jauh, mana kondisi jalan padet banyak mobil dan motor, tp entah setan mana yg bikin gw emosi, gw pun ngebut slusap slusup.'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,kondisi malam gue letih cape suasana hati keruan gue tantang abang lumayan kondisi jalan padat mobil motor setan bikin gue emosi gue ngebut sulap selusup
"Pd Bagian belakang trsusun kata â??Indonesiaâ?? diatas warna dasar bendera Indonesia,Merah Putih dg mnyematkn kberagamn budaya dstiap hrufny yaitu:; ; Tarian Saman,Kain Sasirangan khas Banjarmasin,Tarian yg brasal dr Bali, Wayang Kulit,Barong,Lompat Batu dr Ni",0,0,0,0,0,0,0,0,0,0,0,0,Normal,susun indonesia di atas warna dasar bendera indonesia merah putih semat agam budaya tiap huruf tari saman kain sasirangan khas banjarmasin tari asal bal wayang kulit barong lompat batu
USER WKWKWKW LAHIRAN BOONGAN OCHU\xf0\x9f\x98\xad yg hamil sipit/?',0,0,0,0,0,0,0,0,0,0,0,0,Normal,wkwk lahir bohong ochu hamil sipit
"RT USER: Sebagai melayu kita haruslah meletakkan dosa pada tempatnya, sebagai contoh yang paling utama ialah tudung. Sewajarnya kita tek\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,melayu letak dosa tempat contoh utama tudung wajar tek
akibat tidak memiliki ilmu itu akan menjadi penyebab bisnis dan investasi beresiko tinggi,0,0,0,0,0,0,0,0,0,0,0,0,Normal,akibat milik ilmu sebab bisnis investasi risiko
"""Pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu (Spongebob)'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tahu ganti sahabat patrick suka idiot hilang spongebob
USER USER banyak cocot. diem aja lu. komplotan tkng ngalus ama pelakor aja lu dukung',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,cocot diam komplot tukang halus rebut laki orang dukung
USER USER USER Eet dah...MD3 ITU WAKIL PEMERINTAH JUGA HADIR DAN IKUT MEMBAHAS....dah sana cuci kaki dan belajar lagi ya...',0,0,0,0,0,0,0,0,0,0,0,0,Normal,eet md wakil perintah hadir bahas cuci kaki ajar
"Belajarlah dari BABI NGEPET, kalau malam\ncuma pakai lilin =&gt; Hemat listrik.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,bajar babi ngepet malam pakai lilin hemat listrik
"Sebenarnya khan bisa ditetapkn sbg kawasan cagar budaya, lalu buat peraturan, rmh gadang didlm kawasn tdk boleh dirubh fungsi",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tetap kawasan cagar budaya atur rumah gadang di dalam kawasan ubah fungsi
"""Ah lu udah dibayarin ke luar negeri masih aja ngeluh dasar nggak bersyukur"" \n\nKntl'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,bayar negeri keluh dasar syukur kontol
USER KALO ITU GW JUGA TAU + GAK NANYA BOLOT',1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,gue tau bolot
USER BUBARKAN DPR .....TAK ADA MANFAATNYA ...! MENGHAMBAT KEMAJUAN PENEGAKKAN HUKUM NKRI,1,0,0,1,0,0,0,0,1,0,0,1,Hate Speech,bubar dewan wakil rakyat manfaat hambat maju tega hukum negara satu republik indonesia
Di dlm tubuh PKS ada koreng yg harus di Obati...klo Gak akan semakin Menggerogoti PKS...\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa URL,1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,tubuh partai adil sejahtera koreng obat gerogot partai adil sejahtera
Statement lain: ?Presiden diktator?.; Diulang2 lg oleh kelompok tertentu.; Lo punya smartphone kan? Harusnya lo smart.; Liat ciri2 negara yg dikuasai diktator: Korea Utara.; Googling semua keadaan di sana.; Silakan bandingkan dengan Indonesia.; Masuk akal,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,nyata presiden diktator ulang kelompok smartphone pintar lihat ciri negara asai diktator korea utara googling sila banding indonesia masuk akal
Maklum rezim anti islam URL,1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,maklum rezim anti islam
USER USER USER fuck teroris budha myanmar.,1,1,0,1,1,1,0,0,0,0,1,0,Hate Speech,fuck teroris buddha myanmar
USER Astaghfirullah Jahatnya Rezim',0,0,0,0,0,0,0,0,0,0,0,0,Normal,astagfirullah jahat rezim
\xe2\x80\x9cyang menyebabkan agama itu cacat ialah hawa nafsu.\xe2\x80\x9d - HR Asysyihaa,0,0,0,0,0,0,0,0,0,0,0,0,Normal,sebab agama cacat hawa nafsu asy syifa
"Ramos yang aku pandang idola dahulu, sekarang dah ku anggap jijik babi kmk'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,ramos pandang idola ku anggap jijik babi kmk
ð???PAGELARAN BUDAYA MINANGKABAU 2018ð???; .; .; Event Terspektakuler dan Terbesar yang dinantikanâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,Normal,pagelaran budaya minangkabau event paling spektakuler besar nanti
"USER Semenjak di bego2in ama ustadz felix,ni orang bukannya makin baik... tp tolol nya makin menjadi... mungkin kebanyakan ngejilat tokai'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,semenjak begoin ustaz felix orang tolol nya banyak jilat tokai
"USER Belum lagi Nabi Muhammad seorang pedagang, Nabi bahkan dalam catatan sejarah pernah ke syam. Bahkan suku badui aja punya kebiasaan mengenakan sarung. Ente kira makkah dan madinah deket? Pake onta zaman itu?'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,nabi muhammad dagang nabi catat sejarah syam suku badui biasa kena sarung makkah madinah pakai onta zaman
USER Y JGN MAU DOI CUMAN PENCITRAAN AJA APLOT APLOT GITU DIHHH DI PERSONAL NYA SALTY IN JIUN MULU SOMPRET',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,citra unggah unggah dihhh personal nya salty in jiun mulu sompret
SMP gw udah sounding2 minta ke Katolik terbagus jg tapi bokap gw percaya amatan sama SMPN yg katanya terbagus. Pasrahlah',0,0,0,0,0,0,0,0,0,0,0,0,Normal,gue sounding katolik bagus ayah gue percaya amat sekolah tengah pertama negeri bagus pasrah
"USER Saya sama cp mah baik-baik aja. Malah saya lebih suka begini. Hubungan yg lalu malah kyk sampah. Saya mengaca dengan hubungan lalu, saya merasa lebih dewasa skrg saat sama doi hmmm'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,contact person suka hubung kayak sampah kaca hubung dewasa hmmm
"USER Itu islam sontoloyo...anna. puasa bln syawal lebaranya bln suro perayaannya di tempat setan seperti laut selatan, gunung kawi.'",1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,islam sontoloyo anna puasa syawal lebaran suro raya setan laut selatan gunung kawi
"USER Gilaaaa lu ndro___pelepasa\xc3\xb1 saham disamakan dgn proklamasi kemerdekaan,\nSaking pinternya merangkai kata atao keblinger niiih Bani Onta...'",1,1,0,1,0,0,1,0,0,0,1,0,Hate Speech,gila ndro pelepasa saham sama proklamasi merdeka saking pintar rangkai keblinger bani onta
USER Dibiayai oleh uang negara hanya utk hasil yg namanya sampah,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,biaya uang negara hasil nama sampah
RT USER USER Kalo ingin benar-bencar PKI gak ada di Indonesia bubarkan PDIP !!,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,bentar partai komunis indonesia indonesia bubar partai demokrasi indonesia juang
"USER Pak USER saya harap Anda membuktikan, Islam damai dan terbuka, seperti yang selalu Anda katakan",1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,harap bukti islam damai buka
USER USER Nyerah aja dah neh rezim ! Rusak semuanya !!\n\n2019 ganti presiden !!!',1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,serah rezim rusak ganti presiden
"I just realized, jangan2 mimin gerindra itu antek bego yg sengaja disusupkan biar gerindra keliatan makin bego di sosmed?",1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,just sadar admin gerindra antek bego sengaja susup biar gerindra bego media sosial
"Di Cina contohnya, seiring meningkatnya beras sintetis, jagung sintetis dll, produk yang ber-label #halal menjadi solusi tersendiri bagi masyarakat Cina yang tidak ingin tertipu.\n\nPasar inilah yang telah diisi oleh Malaysia disana.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,cina contoh iring tingkat beras sintetis jagung sintetis dan lain lain produk ber label solusi sendiri masyarakat cina tipu pasar isi malaysia di sana
"RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat'",1,1,0,1,0,0,1,0,0,0,1,0,Hate Speech,kelola perkara sistem tiket masuk bromo tengger meru biadab idiot pantek jembat
USER 6 (enam) bani-manusia itu = masyarakat ???',0,0,0,0,0,0,0,0,0,0,0,0,Normal,enam bani manusia masyarakat
USER Enak tug g memek y',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,enak tug memek
"Yeu kunyuk mt gue kaga di bales, sok suci cuih'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,jijik kunyuk mt gue balas sok suci cih
"USER bantu aku cari judul film ini dong \xf0\x9f\x98\x85\nfilm tentang 4 org pjalan kaki spanjang 4000km ga? Film taun 2000an, pkoknya lakon cewenya mati dtgah gurun pasir\n4 orgnya tu kabur menghindari negara2 komunis supaya bsa balik ke negarany",0,0,0,0,0,0,0,0,0,0,0,0,Normal,bantu cari judul film film orang pejal kaki km film an pokok lakon cewek mati di tengah gurun pasir orang kabur hindar negara komunis negara
Menarik membaca berita sedih ini bahwa dari 9 kandidat:; 1. Calon yg tidak dihambat:; ; 2. Calon yang dihambat:; ; #20TahunPKS,0,0,0,0,0,0,0,0,0,0,0,0,Normal,tarik baca berita sedih kandidat calon hambat calon hambat
Harga minyak dunia \nWTI udah 71 dan Brent udah 81\nasumsi pemerintah 48 ...\n\nDireksi pertamina udah ganti berkali kali di pemerintahan Jokowi ... kasihan perusahaan ini ... buat maenan politikus kacrut ...',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,harga minyak dunia west texas intermediate henti asumsi perintah direksi pertamina ganti kali kali perintah jokowi kasihan usaha main politikus kacrut
Hee? Bukannya kader situ yg ngomong mulu lebih tepatnya ngetwitt mulu tanpa faedah URL,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,he kader situ bicara mulu tepat mentwit mulu faedah
Budha membunuh di Myanmar,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,buddha bunuh myanmar
USER USER Exorcist itu pengusiran setan dalam agama katolik-kristen gitu',0,0,0,0,0,0,0,0,0,0,0,0,Normal,eksorsisme usir setan agama katolik kristen
Doa anak yatim dan ulama ð??? janji allah itu pasti semoga juara afc dan liga amin,0,0,0,0,0,0,0,0,0,0,0,0,Normal,doa anak yatim ulama janji allah moga juara afc liga amin
"USER Saya suka Anies kasih kuliah, pasti bagus. Saya dukung Anies jadi dosen, prof, rektor. Itu memang kehebatan beliau. Bukan jadi gubernur",0,0,0,0,0,0,0,0,0,0,0,0,Normal,suka anies kasih kuliah bagus dukung anies dosen prof rektor hebat beliau gubernur
"Pegimana ini? ð?¤­ RT USER: Menarik!; ; Meskipun kaosnya bertuliskan â??2018 Ganti Gubernur Jatengâ??, namun semangat dan antusiasme untuk mengajak foto bersama pak USER tetap ada.; ; #KamiGanjarYasin",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tarik kaos tulis ganti gubernur jawa tengah semangat antusiasme ajak foto
"Sontoloyo itu penggembala itik. Tapi istilah ini mngalami pergeseran makna: gak beres, lambat, dsb.\n\nSama kayak bajingan. Itu sebetulnya pngndara cikar. \n\nBetul gak Mas USER ?'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,sontoloyo gembala itik istilah alami geser makna beres lambat dan bagai kayak bajing kendara cikar mas
"Kalau sampai ini beneran bom ya, gue udah gak ngerti lagi ama nalar orang yg ngebom sih. Siapa yg mau doi sasar? Ngaco banget ini sasarannya. Ya, terlepas mereka punya justifikasi tersendiri ya terkait sasarannya.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,benar bom gue erti nalar orang bom sasar kacau banget sasar lepas justifikasi sendiri kait sasar
"Oleh karena itu, unutk menunjukkan sebagai negara yang berdaulat, sektor-sektor ekonomi harus dikuasai oleh negara dan dipergunakan sebesar-besarnya untuk kemakmuran rakyat. Bukan oleh negara asing yang tidak memperdulikan pembangunan Indonesia. #Freepor",0,0,0,0,0,0,0,0,0,0,0,0,Normal,negara daulat sektor sektor ekonomi asai negara besar makmur rakyat negara asing peduli bangun indonesia
"RT USER: si cantik jago ngemut alias nyepong kontol , toketnya keliatan , jadi bikin sange , pengen juga dong kontol kaya gitu .\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,cantik jago emut alias sepong kontol tetek bikin sange kontol kayak
"USER YE LU AJA PICEK MATANYA,ORG GUA CANTIK GINI'",1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,iya picek mata orang gue cantik
Selamat pagi. Selamat dan semangat beraktivitas. Salam 2 periode untuk Pak Jokowi â??â?¤ð???ð???ð???; ; Presiden Joko Widodo (Jokowi) tercatat sudah merampungkan 30 proyek strategis nasional (PSN) yang terhitung sejak 2016-2017. Apa saja?; #T3tapJokowi2019;,0,0,0,0,0,0,0,0,0,0,0,0,Normal,selamat pagi selamat semangat aktivitas salam periode jokowi presiden joko widodo jokowi catat rampung proyek strategis nasional play station network hitung
Kl terjadi disini...saatnya kita usir cina dr negri ini..kecuali cina patriotis kaya gw,1,0,0,1,0,1,0,0,0,0,0,1,Hate Speech,di sini usir cina negeri kecuali cina patriotik kayak gue
"R : Fie ban motorku bocor nih,, gimana nanti aku pulang?\nF : Makanya pakek ini anti kerut anti bocor charm body fit chaaaaarrrmmmm\nR : SARAP'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,fi ban motor bocor pulang nf pakai anti kerut anti bocor charm body fit chaaaaarrrmmmm malam romantis sarap
DI TL GUA GADA YG DAPET TIKET. TERUS RIBUAN TIKET BISA FULL BOOKED TUH SIAPA? TUYUL?',0,0,0,0,0,0,0,0,0,0,0,0,Normal,lini masa gue tidak ada tiket ribu tiket full booked tuyul
USER hadeuhh malah pura2 bloon capek deh',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,aduh pura cape
"RT USER: Anyway, mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ric\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,anyway mandangkan malam orang back up golong elite kutuk orang suara out the ketidakadilan from the ric
apa !!!! apa ? eh loe boca agama tau aturan tuhan dimana ? goblok dungu otak penuh tai seperti onta',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,boca agama tau atur tuhan mana goblok dungu otak penuh tai onta
Sementara satu pintu antrean rata-rata hanya bisa menampung sekitar 2.000 penonton dengan pengawasan dari empat petugas keamanan. #RabuSeru #KedanIM3,0,0,0,0,0,0,0,0,0,0,0,0,Normal,pintu antre tampung tonton awas tugas aman
"USER Ndak cacat dalam artian bagaimana. It leaves scars on you but you can still heal from it. Kalau kamu merasa itu mengganggumu dalam berelasi dgn orang lain, termasuk pasangan, please see a psychologist. Konsul lah, dan terapi ya.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,cacat arti it leaves scar on but can still heal from it ganggu relas orang pasang please see psikolog konsultasi terapi
"Di Indonesia, belum pernah lihat orang ateis. Disini banyak, culture shock.\n\nSelain menganggap Tuhan itu tidak ada, mereka juga menganggap agama hanya akan menjadi batasan bagi kebebasan masyarakat.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,indonesia lihat orang ateis di sini culture shock anggap tuhan anggap agama batas bebas masyarakat
USER USER Ini Kehebatan Dlm Merusak Bangsa USER. URL,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,hebat rusak bangsa
USER Mls. Lu bau bandot',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,malas bau bandot
"USER Tkw/ Tkl/ tki belom disebut mbak, ini gak cm ke negara tujuan kayak arab, misal keluarga majikan jalan jalan ke amerika, kita bs di ajak mbak heheehe \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tenaga kerja wanita tkl tenaga kerja indonesia mbak negara tuju kayak arab keluarga majikan jalan jalan amerika ajak mbak hehe
